NOC,Year,delegation_size,female_ratio,sport_count,total_medals,gold_medals,silver_medals,bronze_medals,sport_hhi,medal_rate,Season,is_host,wb_country,gdp,population,gdp_per_capita,log_gdp,log_population,log_gdp_per_capita,log_delegation_size,log_total_medals
FRA,2006,82,0.4339622641509434,10,9,3,2,4,0.2839506172839506,0.10975609756097561,Winter,0,,,,,,,,4.406719247264253,2.302585092994046
FRA,2010,104,0.3622448979591837,13,11,2,3,6,0.38842975206611563,0.10576923076923077,Winter,0,,,,,,,,4.6443908991413725,2.4849066497880004
FRA,2014,107,0.3681592039800995,12,15,4,4,7,0.22666666666666666,0.14018691588785046,Winter,0,,,,,,,,4.672828834461906,2.772588722239781
FRG,1968,87,0.27007299270072993,10,7,2,2,3,0.26530612244897955,0.08045977011494253,Winter,0,Germany,156527292653.157,77294314.0,2025.0815946585283,25.776496225671647,18.16313095328424,7.613365272387404,4.465908118654584,2.0794415416798357
FRG,1972,78,0.2786885245901639,10,5,3,1,1,0.52,0.0641025641025641,Winter,0,Germany,300899944795.436,78688452.0,3823.9403260269496,26.430043637117574,18.18100696818652,8.249036668931055,4.356708826689592,1.791759469228055
FRG,1976,71,0.21904761904761905,10,10,2,5,3,0.24000000000000002,0.14084507042253522,Winter,0,Germany,521658712132.981,78336950.0,6659.165465760168,26.980279402828913,18.176529952587277,8.803749450241636,4.2626798770413155,2.3978952727983707
FRG,1980,80,0.2627118644067797,10,5,0,2,3,0.28,0.0625,Winter,0,Germany,953772499462.019,78288576.0,12182.780019680255,27.583691009790567,18.175912249933393,9.407778759857175,4.382026634673881,1.791759469228055
FRG,1984,84,0.19166666666666668,10,4,2,1,1,0.625,0.047619047619047616,Winter,0,Germany,727767760978.627,77858685.0,9347.290684123767,27.313247824603952,18.170406010715492,9.142841813888461,4.430816798843313,1.6094379124341003
FRG,1988,90,0.25806451612903225,10,8,2,4,2,0.34375,0.08888888888888889,Winter,0,Germany,1406367016371.53,78144619.0,17996.97835076181,27.972030911079223,18.174071757694687,9.797959153384534,4.499809670330265,2.1972245773362196
GBR,1960,17,0.3076923076923077,5,0,0,0,0,0.0,0.0,Winter,0,United Kingdom,73233967692.1028,52400000.0,1397.5948032844046,25.01692518979024,17.77441714929127,7.24250804049897,2.833213344056216,0.0
GBR,1964,36,0.23076923076923078,7,1,1,0,0,1.0,0.027777777777777776,Winter,0,United Kingdom,94407558351.1616,54000000.0,1748.2881176141038,25.27088697417191,17.80449460452855,7.4663923696433585,3.58351893845611,0.6931471805599453
GBR,1968,38,0.28125,7,0,0,0,0,0.0,0.0,Winter,0,United Kingdom,107759910067.889,55211700.0,1951.7585958753127,25.403171534488862,17.826685445309455,7.576486089179411,3.6375861597263857,0.0
GBR,1972,37,0.22535211267605634,7,0,0,0,0,0.0,0.0,Winter,0,United Kingdom,169965034965.035,56086065.0,3030.432514119773,25.85885857616606,17.84239794391567,8.016460632250388,3.6109179126442243,0.0
GBR,1976,42,0.24285714285714285,7,1,1,0,0,1.0,0.023809523809523808,Winter,0,United Kingdom,232614555256.065,56211968.0,4138.167787615353,26.172648651410498,17.844640245929146,8.32800840548135,3.7376696182833684,0.6931471805599453
GBR,1980,48,0.25,7,1,1,0,0,1.0,0.020833333333333332,Winter,0,United Kingdom,564947710899.373,56314216.0,10032.062080014983,27.05999901672935,17.846457565676534,9.213541451052816,3.871201010907891,0.6931471805599453
GBR,1984,50,0.28205128205128205,7,1,1,0,0,1.0,0.02,Winter,0,United Kingdom,461487097632.349,56422072.0,8179.194440649911,26.8577199330388,17.84837098742955,9.00934894560925,3.912023005428146,0.6931471805599453
GBR,1988,48,0.25263157894736843,8,0,0,0,0,0.0,0.0,Winter,0,United Kingdom,910122732123.799,56928327.0,15987.168077568816,27.536845297828815,17.85730361352901,9.679541684299807,3.871201010907891,0.0
GBR,1992,49,0.17777777777777778,9,0,0,0,0,0.0,0.0,Winter,0,United Kingdom,1179659529659.53,57580402.0,20487.17078528785,27.796246978585284,17.868692824714763,9.927554153870522,3.8918202981106265,0.0
GBR,1994,32,0.17647058823529413,8,2,0,0,2,0.5,0.0625,Winter,0,United Kingdom,1140489745944.29,57865745.0,19709.238098365277,27.762478887788077,17.873636143976217,9.88884274381186,3.4657359027997265,1.0986122886681098
GBR,1998,34,0.15555555555555556,7,1,0,0,1,1.0,0.029411764705882353,Winter,0,United Kingdom,1660821464060.95,58487141.0,28396.352354801373,28.138333453763266,17.88431747607408,10.254015977689185,3.5263605246161616,0.6931471805599453
GBR,2002,49,0.37142857142857144,11,2,1,0,1,0.5,0.04081632653061224,Winter,0,United Kingdom,1790536570743.41,59370479.0,30158.70178078587,28.21353645105395,17.899307674262147,10.314228776791804,3.8918202981106265,1.0986122886681098
GBR,2006,39,0.4074074074074074,9,1,0,1,0,1.0,0.02564102564102564,Winter,0,United Kingdom,2719558417663.29,60846820.0,44695.161023423905,28.631490636609524,17.923870116377337,10.707620520232185,3.6635616461296463,0.6931471805599453
GBR,2010,52,0.38461538461538464,11,1,1,0,0,1.0,0.019230769230769232,Winter,0,United Kingdom,2496740681057.14,62766365.0,39778.3220528565,28.54600726963339,17.954929898787338,10.59107737084605,3.9512437185814275,0.6931471805599453
GBR,2014,53,0.3974358974358974,10,4,1,1,2,0.375,0.07547169811320754,Winter,0,United Kingdom,3085362169410.29,64620000.0,47746.242175956206,28.757690163286927,17.984034518360627,10.7736556449263,3.970291913552122,1.6094379124341003
GDR,1968,57,0.24705882352941178,9,5,1,2,2,0.44000000000000006,0.08771929824561403,Winter,0,Germany,156527292653.157,77294314.0,2025.0815946585283,25.776496225671647,18.16313095328424,7.613365272387404,4.04305126783455,1.791759469228055
GDR,1972,42,0.3333333333333333,7,14,4,3,7,0.37755102040816324,0.3333333333333333,Winter,0,Germany,300899944795.436,78688452.0,3823.9403260269496,26.430043637117574,18.18100696818652,8.249036668931055,3.7376696182833684,2.70805020110221
GDR,1976,59,0.3402061855670103,8,19,7,5,7,0.15789473684210525,0.3220338983050847,Winter,0,Germany,521658712132.981,78336950.0,6659.165465760168,26.980279402828913,18.176529952587277,8.803749450241636,4.07753744390572,2.995732273553991
GDR,1980,53,0.3448275862068966,8,23,9,7,7,0.14177693761814744,0.4339622641509434,Winter,0,Germany,953772499462.019,78288576.0,12182.780019680255,27.583691009790567,18.175912249933393,9.407778759857175,3.970291913552122,3.1780538303479458
GDR,1984,56,0.3142857142857143,8,24,9,9,6,0.28125,0.42857142857142855,Winter,0,Germany,727767760978.627,77858685.0,9347.290684123767,27.313247824603952,18.170406010715492,9.142841813888461,4.02535169073515,3.2188758248682006
GDR,1988,53,0.3979591836734694,8,25,9,10,6,0.35040000000000004,0.4716981132075472,Winter,0,Germany,1406367016371.53,78144619.0,17996.97835076181,27.972030911079223,18.174071757694687,9.797959153384534,3.970291913552122,3.258096538021482
GEO,1994,5,0.0,3,0,0,0,0,0.0,0.0,Winter,0,Georgia,2513867645.13316,4836076.0,519.8155788149649,21.64508829860571,15.391614206060662,6.253474092545049,1.6094379124341003,0.0
GEO,1998,4,0.16666666666666666,2,0,0,0,0,0.0,0.0,Winter,0,Georgia,3613497316.55319,4243607.0,851.515542450842,22.007941926069957,15.260924173108734,6.747017752961223,1.3862943611198906,0.0
GEO,2002,4,0.3333333333333333,3,0,0,0,0,0.0,0.0,Winter,0,Georgia,3395766677.67315,3978515.0,853.5261718689386,21.94579539799197,15.196419192057794,6.749376205934176,1.3862943611198906,0.0
GEO,2006,3,0.25,2,0,0,0,0,0.0,0.0,Winter,0,Georgia,7745250733.95067,3880347.0,1996.020132722839,22.770345683945283,15.171435140590255,7.598910543355029,1.0986122886681098,0.0
GEO,2010,6,0.4444444444444444,2,0,0,0,0,0.0,0.0,Winter,0,Georgia,12426907967.1578,3786695.0,3281.7293093734247,23.243129955865143,15.147004164955543,8.0961257909096,1.791759469228055,0.0
GEO,2014,4,0.42857142857142855,2,0,0,0,0,0.0,0.0,Winter,0,Georgia,17966015109.3043,3719414.0,4830.3348617024885,23.611747760747413,15.129076686958946,8.482671073788465,1.3862943611198906,0.0
GER,1960,74,0.3181818181818182,8,8,4,3,1,0.25,0.10810810810810811,Winter,0,Germany,84619845881.2608,72814900.0,1162.1226683173472,25.161434660932738,18.10343116255447,7.058003498378266,4.30406509320417,2.1972245773362196
GER,1964,96,0.3055555555555556,10,9,3,3,3,0.3827160493827161,0.09375,Winter,0,Germany,123330404665.086,75318337.0,1637.4552277367197,25.53813280767587,18.13723418238043,7.400898625295441,4.564348191467836,2.302585092994046
GER,1992,111,0.38341968911917096,11,26,10,10,6,0.28994082840236685,0.23423423423423423,Winter,0,Germany,2141377582968.07,80624598.0,26559.854387963213,28.392470468215706,18.205314347021268,10.18715612119444,4.709530201312334,3.295836866004329
GER,1994,112,0.33695652173913043,11,24,9,7,8,0.1909722222222222,0.21428571428571427,Winter,0,Germany,2215282632276.73,81438348.0,27201.95935552045,28.42640111050756,18.21535682568845,10.211044284819112,4.718498871295094,3.2188758248682006
GER,1998,125,0.4423963133640553,14,29,12,9,8,0.1581450653983353,0.232,Winter,0,Germany,2247760364565.97,82047195.0,27395.94406080513,28.44095544288551,18.22280518844434,10.218150254441172,4.8283137373023015,3.4011973816621555
GER,2002,157,0.4671814671814672,14,36,12,16,8,0.1697530864197531,0.22929936305732485,Winter,0,Germany,2102350798305.89,82488495.0,25486.5942008748,28.374077262330573,18.228169387034765,10.145907875295809,5.056245805348308,3.6109179126442243
GER,2006,155,0.44106463878326996,15,29,11,12,6,0.21521997621878716,0.1870967741935484,Winter,0,Germany,3046308753670.58,82376451.0,36980.334994895326,28.744951728912167,18.22681016519934,10.518141563712831,5.043425116919247,3.4011973816621555
GER,2010,149,0.40540540540540543,15,30,10,13,7,0.1288888888888889,0.20134228187919462,Winter,0,Germany,3467093769666.67,81776930.0,42396.9665976293,28.874337828607388,18.219505732455367,10.654832096152019,5.003946305945459,3.4339872044851463
GER,2014,151,0.46494464944649444,15,19,8,6,5,0.15789473684210525,0.12582781456953643,Winter,0,Germany,3964870735760.77,80982500.0,48959.59912031328,29.008494369162555,18.209743639911967,10.798750729250589,5.017279836814924,2.995732273553991
GHA,2010,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Ghana,32197655566.5347,25474995.0,1263.892517605389,24.195159478353396,17.05320794080219,7.141951537551206,0.0,0.0
GRE,1964,3,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Greece,6576906345.11518,8510429.0,772.8055007703114,22.606830311406778,15.956802910559796,6.650027400846981,1.0986122886681098,0.0
GRE,1968,3,0.0,2,0,0,0,0,0.0,0.0,Winter,0,Greece,9950331205.83108,8740765.0,1138.382190326714,23.020871674581112,15.983508272405432,7.037363402175679,1.0986122886681098,0.0
GRE,1972,3,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Greece,16650659090.9091,8888628.0,1873.2541277359228,23.535715637628982,16.000283264871218,7.535432372757766,1.0986122886681098,0.0
GRE,1976,4,0.0,2,0,0,0,0,0.0,0.0,Winter,0,Greece,30719552238.806,9188150.0,3343.3881944467603,24.148165169559956,16.033425168300006,8.114740001259952,1.3862943611198906,0.0
GRE,1980,3,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Greece,56039256594.7242,9642505.0,5811.690696009408,24.74931829270846,16.081691487602107,8.66762680510635,1.0986122886681098,0.0
GRE,1984,6,0.0,2,0,0,0,0,0.0,0.0,Winter,0,Greece,47352146311.971,9895801.0,4785.074630337756,24.580877984209497,16.107621083717266,8.473256900492231,1.791759469228055,0.0
GRE,1988,6,0.2,2,0,0,0,0,0.0,0.0,Winter,0,Greece,75200610136.9205,10036983.0,7492.352048112516,25.04342518139217,16.121787129061318,8.921638052330854,1.791759469228055,0.0
GRE,1992,8,0.11538461538461539,3,0,0,0,0,0.0,0.0,Winter,0,Greece,114608178405.434,10399061.0,11021.012224607011,25.46478500347507,16.157226071573813,9.307558931901253,2.0794415416798357,0.0
GRE,1994,9,0.13333333333333333,5,0,0,0,0,0.0,0.0,Winter,0,Greece,114980063202.247,10512922.0,10937.022380861095,25.46802458682176,16.168115725144922,9.299908861676837,2.1972245773362196,0.0
GRE,1998,13,0.1875,6,0,0,0,0,0.0,0.0,Winter,0,Greece,139612812175.718,10720509.0,13022.96487748091,25.662138800826384,16.18766919382301,9.474469607003375,2.5649493574615367,0.0
GRE,2002,10,0.35294117647058826,5,0,0,0,0,0.0,0.0,Winter,0,Greece,150253800085.865,10902022.0,13782.195640943028,25.735591701794743,16.20445883458268,9.531132867212063,2.302585092994046,0.0
GRE,2006,5,0.375,3,0,0,0,0,0.0,0.0,Winter,0,Greece,269073415333.676,11020362.0,24416.02329702745,26.318250098768555,16.215255210514304,10.10299488825425,1.6094379124341003,0.0
GRE,2010,7,0.4166666666666667,3,0,0,0,0,0.0,0.0,Winter,0,Greece,296417644404.034,11121341.0,26653.048800862594,26.415035257625014,16.224376433041076,10.19065882458394,1.9459101490553132,0.0
GRE,2014,7,0.23076923076923078,4,0,0,0,0,0.0,0.0,Winter,0,Greece,233911581521.062,10892413.0,21474.725712389165,26.178209024150664,16.203577049794717,9.974631974355948,1.9459101490553132,0.0
GUA,1988,6,0.2,2,0,0,0,0,0.0,0.0,Winter,0,Guatemala,7841602824.42748,8532099.0,919.0707731388817,22.782709092304593,15.959345961881587,6.823363130423005,1.791759469228055,0.0
GUM,1988,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,0.0,0.0
HKG,2002,2,1.0,1,0,0,0,0,0.0,0.0,Winter,0,"Hong Kong SAR, China",166348866131.028,6744100.0,24665.836231821595,25.837353023223123,15.72417860654915,10.113174416673973,0.6931471805599453,0.0
HKG,2006,1,1.0,1,0,0,0,0,0.0,0.0,Winter,0,"Hong Kong SAR, China",193535442896.365,6857100.0,28224.095156314623,25.988726500066218,15.74079516979732,10.247931330268898,0.0,0.0
HKG,2010,1,1.0,1,0,0,0,0,0.0,0.0,Winter,0,"Hong Kong SAR, China",228638668727.291,7024200.0,32550.136489178978,26.155408728539687,15.764871887695818,10.390536840843868,0.0,0.0
HKG,2014,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,"Hong Kong SAR, China",291459995978.893,7229500.0,40315.37395101916,26.398168598255534,15.793680435450318,10.604488162805215,0.0,0.0
HON,1992,1,1.0,1,0,0,0,0,0.0,0.0,Winter,0,Honduras,4122846905.18198,5271431.0,782.1115187094321,22.139809758083146,15.477812420659943,6.661997337423203,0.0,0.0
HUN,1960,3,0.25,3,0,0,0,0,0.0,0.0,Winter,0,Hungary,,9983512.0,,,16.11644549019164,,1.0986122886681098,0.0
HUN,1964,28,0.30952380952380953,6,0,0,0,0,0.0,0.0,Winter,0,Hungary,,10119835.0,,,16.13000791734285,,3.332204510175204,0.0
HUN,1968,10,0.14285714285714285,4,0,0,0,0,0.0,0.0,Winter,0,Hungary,4886222554.66355,10255815.0,476.4343501382923,22.309685358205023,16.143355419758368,6.166329938446653,2.302585092994046,0.0
HUN,1972,1,1.0,1,0,0,0,0,0.0,0.0,Winter,0,Hungary,7379313742.13684,10398489.0,709.6525026027185,22.72194648236471,16.157171065094673,6.564775417270041,0.0,0.0
HUN,1976,3,0.3333333333333333,1,0,0,0,0,0.0,0.0,Winter,0,Hungary,13235612078.8396,10598677.0,1248.7985131389134,23.306176918540597,16.176239739971958,7.129937178568638,1.0986122886681098,0.0
HUN,1980,2,0.5,1,1,0,1,0,1.0,0.5,Winter,0,Hungary,23116977148.0216,10711122.0,2158.221813552455,23.863833126009723,16.18679319884155,7.677039927168174,0.6931471805599453,0.6931471805599453
HUN,1984,9,0.1875,4,0,0,0,0,0.0,0.0,Winter,0,Hungary,21242726264.4854,10668095.0,1991.2389479551318,23.779280380285087,16.18276806938125,7.596512310903837,2.1972245773362196,0.0
HUN,1988,5,0.2857142857142857,3,0,0,0,0,0.0,0.0,Winter,0,Hungary,29799838597.4079,10596487.0,2812.237546028972,24.117768814248738,16.176033089057835,7.9417357251909,1.6094379124341003,0.0
HUN,1992,24,0.43548387096774194,6,0,0,0,0,0.0,0.0,Winter,0,Hungary,38857339124.9084,10369341.0,3747.3296639495607,24.383162805183012,16.15436402948824,8.228798775694774,3.1780538303479458,0.0
HUN,1994,16,0.7142857142857143,5,0,0,0,0,0.0,0.0,Winter,0,Hungary,43307949890.4603,10343355.0,4187.031179966297,24.49160205534397,16.15185484250128,8.339747212842692,2.772588722239781,0.0
HUN,1998,17,0.5833333333333334,6,0,0,0,0,0.0,0.0,Winter,0,Hungary,48784412623.5939,10266570.0,4751.7732430202,24.610676685331228,16.144403543646952,8.466273141684276,2.833213344056216,0.0
HUN,2002,25,0.43478260869565216,7,0,0,0,0,0.0,0.0,Winter,0,Hungary,67636468625.0428,10158608.0,6658.044943268093,24.937413151231905,16.133831982854158,8.803581168377747,3.2188758248682006,0.0
HUN,2006,19,0.4375,6,0,0,0,0,0.0,0.0,Winter,0,Hungary,115604111412.139,10071370.0,11478.489164050075,25.473437358401192,16.125207303107437,9.348230055293756,2.9444389791664403,0.0
HUN,2010,15,0.65625,5,0,0,0,0,0.0,0.0,Winter,0,Hungary,131898737241.166,10000023.0,13189.843387476809,25.605300323016316,16.118097950955676,9.487202372060642,2.70805020110221,0.0
HUN,2014,16,0.5945945945945946,5,0,0,0,0,0.0,0.0,Winter,0,Hungary,141128696412.321,9833038.0,14352.50188317395,25.672938051543166,16.10125849829261,9.57167955325056,2.772588722239781,0.0
IND,1964,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,India,56480289940.9899,479229598.0,117.85643077285451,24.75715756363433,19.987690368300512,4.76946719533382,0.0,0.0
IND,1968,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,India,53085455870.6667,522716889.0,101.55680252119556,24.695168826935905,20.074550554238257,4.620618272697647,0.0,0.0
IND,1988,3,0.3333333333333333,1,0,0,0,0,0.0,0.0,Winter,0,India,296589670895.932,827342990.0,358.48453964169323,26.415615441013266,20.533729907031276,5.881885533981986,1.0986122886681098,0.0
IND,1992,2,0.0,1,0,0,0,0,0.0,0.0,Winter,0,India,288208070278.013,902957070.0,319.1824726263155,26.386948522472352,20.621185568722886,5.765762953749467,0.6931471805599453,0.0
IND,1998,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,India,421351317224.941,1018665080.0,413.6308640568507,26.766732805361244,20.74175886198974,6.024973943371503,0.0,0.0
IND,2002,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,India,514939140318.756,1097600380.0,469.1499289739276,26.967314556488695,20.816392161145746,6.150922395342948,0.0,0.0
IND,2006,4,0.4,3,0,0,0,0,0.0,0.0,Winter,0,India,940259888787.721,1172878890.0,801.6683536590218,27.569422151431365,20.882727153205458,6.686694998225906,1.3862943611198906,0.0
IND,2010,3,0.0,3,0,0,0,0,0.0,0.0,Winter,0,India,1675615519484.96,1243481564.0,1347.5193907136688,28.147201688022804,20.941180995203176,7.206020692819629,1.0986122886681098,0.0
IND,2014,2,0.0,2,0,0,0,0,0.0,0.0,Winter,0,India,2039126479154.52,1312277191.0,1553.8839607511854,28.343542635589493,20.995029778781227,7.3485128568082665,0.6931471805599453,0.0
IOA,2014,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,,,,,,,,0.0,0.0
IRI,1964,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,"Iran, Islamic Rep.",5379845647.70139,24262859.0,221.73172781086475,22.405925520690207,17.004457302846586,5.401468217843622,1.3862943611198906,0.0
IRI,1968,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,"Iran, Islamic Rep.",8623172959.89803,27437391.0,314.28545665650313,22.877718946688073,17.127417276126625,5.750301670561449,1.3862943611198906,0.0
IRI,1972,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,"Iran, Islamic Rep.",17153463263.1086,30921179.0,554.7480341260144,23.565465929711177,17.246951911616307,6.318514018094868,1.3862943611198906,0.0
IRI,1976,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,"Iran, Islamic Rep.",68055295080.7538,34837271.0,1953.5196967854858,24.943586374636908,17.366198377374346,7.577387997262561,1.3862943611198906,0.0
IRI,1998,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,"Iran, Islamic Rep.",110276913362.508,64519859.0,1709.193340960463,25.42626043361444,17.982483625850016,7.443776807764424,0.0,0.0
IRI,2002,2,0.0,2,0,0,0,0,0.0,0.0,Winter,0,"Iran, Islamic Rep.",128626917503.72,68011317.0,1891.2575609103408,25.580181938695784,18.03518467576362,7.5449972629321636,0.6931471805599453,0.0
IRI,2006,2,0.0,2,0,0,0,0,0.0,0.0,Winter,0,"Iran, Islamic Rep.",265602187403.643,73392747.0,3618.9160136442774,26.305265490221263,18.111335673988354,8.193929816232911,0.6931471805599453,0.0
IRI,2010,4,0.2857142857142857,2,0,0,0,0,0.0,0.0,Winter,0,"Iran, Islamic Rep.",487069570463.768,77420842.0,6291.19443655454,26.911672804987916,18.164766578797337,8.746906226190578,1.3862943611198906,0.0
IRI,2014,5,0.2857142857142857,2,0,0,0,0,0.0,0.0,Winter,0,"Iran, Islamic Rep.",462284793280.825,81502045.0,5672.063728963181,26.859446973782507,18.21613866992083,8.643308303861675,1.6094379124341003,0.0
IRL,1992,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Ireland,55918538121.3989,3558430.0,15714.384748723145,24.747161792209056,15.084829994318202,9.662331797890854,1.3862943611198906,0.0
IRL,1998,6,0.0,2,0,0,0,0,0.0,0.0,Winter,0,Ireland,90199410115.5097,3712696.0,24294.854767400753,25.225288724254245,15.1272688553123,10.098019868941945,1.791759469228055,0.0
IRL,2002,6,0.2222222222222222,4,0,0,0,0,0.0,0.0,Winter,0,Ireland,128596035288.401,3931947.0,32705.434556569813,25.579941818479977,15.184645281012877,10.395296537467102,1.791759469228055,0.0
IRL,2006,4,0.4,3,0,0,0,0,0.0,0.0,Winter,0,Ireland,232180617162.279,4273591.0,54329.1618599625,26.17078142797267,15.267965015382789,10.902816412589882,1.3862943611198906,0.0
IRL,2010,6,0.5714285714285714,4,0,0,0,0,0.0,0.0,Winter,0,Ireland,221732824603.484,4560155.0,48623.966642248786,26.12473900126259,15.33286717214095,10.79187182912164,1.791759469228055,0.0
IRL,2014,5,0.25,4,0,0,0,0,0.0,0.0,Winter,0,Ireland,266490442124.309,4657740.0,57214.53797857094,26.308604215460043,15.354040909920927,10.954563305539118,1.6094379124341003,0.0
ISL,1960,4,0.0,2,0,0,0,0,0.0,0.0,Winter,0,Iceland,260984498.826389,175574.0,1486.4643900941428,19.37997157205345,12.075815885439308,7.304155686614142,1.3862943611198906,0.0
ISL,1964,5,0.0,2,0,0,0,0,0.0,0.0,Winter,0,Iceland,456206298.792753,188983.0,2414.00707361378,19.938455674805507,12.14941234290635,7.789043331899157,1.6094379124341003,0.0
ISL,1968,4,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Iceland,498365199.686946,201488.0,2473.4237259139304,20.026843698936595,12.213485105245628,7.813358593690967,1.3862943611198906,0.0
ISL,1976,8,0.25,2,0,0,0,0,0.0,0.0,Winter,0,Iceland,1727845419.11401,220154.0,7848.348969875678,21.27014104679556,12.302082580448772,8.968058466346784,2.0794415416798357,0.0
ISL,1980,6,0.16666666666666666,2,0,0,0,0,0.0,0.0,Winter,0,Iceland,3499616683.34167,228138.0,15339.911296415634,21.975919280398895,12.337705987996605,9.638213292402288,1.791759469228055,0.0
ISL,1984,5,0.2,2,0,0,0,0,0.0,0.0,Winter,0,Iceland,2964568005.62888,239511.0,12377.586021639423,21.8099971608482,12.38635462379719,9.423642537051009,1.6094379124341003,0.0
ISL,1988,3,0.16666666666666666,2,0,0,0,0,0.0,0.0,Winter,0,Iceland,6320093411.44744,249740.0,25306.692606100103,22.566999825288267,12.428175655669136,10.13882416961913,1.0986122886681098,0.0
ISL,1992,5,0.13333333333333333,2,0,0,0,0,0.0,0.0,Winter,0,Iceland,7328497599.30768,261057.0,28072.404108327606,22.715036365848533,12.472494053265628,10.242542312582906,1.6094379124341003,0.0
ISL,1994,5,0.21428571428571427,2,0,0,0,0,0.0,0.0,Winter,0,Iceland,6612804055.79289,266021.0,24858.20313356047,22.61227361504615,12.491330532016077,10.120943083030072,1.6094379124341003,0.0
ISL,1998,7,0.5,1,0,0,0,0,0.0,0.0,Winter,0,Iceland,8637732541.50677,274047.0,31519.164747312574,22.87940594799407,12.521054903506846,10.358351044487224,1.9459101490553132,0.0
ISL,2002,6,0.4166666666666667,1,0,0,0,0,0.0,0.0,Winter,0,Iceland,9416199699.54736,287523.0,32749.379004626968,22.965697415212556,12.569058136019713,10.396639279192843,1.791759469228055,0.0
ISL,2006,5,0.3333333333333333,1,0,0,0,0,0.0,0.0,Winter,0,Iceland,17671649843.2602,303782.0,58172.14266566222,23.595227488656754,12.624065617882234,10.97116187077452,1.6094379124341003,0.0
ISL,2010,4,0.2857142857142857,1,0,0,0,0,0.0,0.0,Winter,0,Iceland,13922711576.5124,318041.0,43776.46774004735,23.356787270045427,12.66993558426906,10.686851685776368,1.3862943611198906,0.0
ISL,2014,5,0.45454545454545453,2,0,0,0,0,0.0,0.0,Winter,0,Iceland,18052183514.8695,327386.0,55140.36493579292,23.61653248476186,12.698895181856445,10.917637302905414,1.6094379124341003,0.0
ISR,1994,1,0.0,1,0,0,0,0,0.0,0.0,Winter,0,Israel,90740103828.6058,5399000.0,16806.83530813221,25.231265255424532,15.501724309200425,9.729540946224105,0.0,0.0
ISR,1998,3,0.3333333333333333,1,0,0,0,0,0.0,0.0,Winter,0,Israel,120547409278.703,5971000.0,20188.81414816664,25.515308950498223,15.602424975529129,9.912883974969093,1.0986122886681098,0.0
ISR,2002,5,0.7142857142857143,2,0,0,0,0,0.0,0.0,Winter,0,Israel,125332331883.997,6570000.0,19076.458429832113,25.554234701349017,15.698024390460793,9.856210310888223,1.6094379124341003,0.0
ISR,2006,5,0.3333333333333333,2,0,0,0,0,0.0,0.0,Winter,0,Israel,158900547825.306,7053700.0,22527.261979571857,25.791544358093624,15.769062859812223,10.022481498281401,1.6094379124341003,0.0
ISR,2010,3,0.25,2,0,0,0,0,0.0,0.0,Winter,0,Israel,239679036634.372,7623600.0,31439.088702761426,26.202566517884563,15.846759257042624,10.355807260841937,1.0986122886681098,0.0
ISR,2014,4,0.16666666666666666,2,0,0,0,0,0.0,0.0,Winter,0,Israel,315017088116.716,8215700.0,38343.304662623515,26.47589272229025,15.921557515805082,10.554335206485169,1.3862943611198906,0.0
ISV,1988,6,0.42857142857142855,3,0,0,0,0,0.0,0.0,Winter,0,Virgin Islands (U.S.),,100952.0,,,11.522400435332747,,1.791759469228055,0.0
ISV,1992,12,0.15789473684210525,3,0,0,0,0,0.0,0.0,Winter,0,Virgin Islands (U.S.),,105712.0,,,11.568473694269667,,2.4849066497880004,0.0
ISV,1994,8,0.1,2,0,0,0,0,0.0,0.0,Winter,0,Virgin Islands (U.S.),,107318.0,,,11.583551668510525,,2.0794415416798357,0.0
ISV,1998,7,0.1111111111111111,2,0,0,0,0,0.0,0.0,Winter,0,Virgin Islands (U.S.),,108537.0,,,11.594846407655536,,1.9459101490553132,0.0
ISV,2002,8,0.25,2,0,0,0,0,0.0,0.0,Winter,0,Virgin Islands (U.S.),3262000000.0,108509.0,30062.022505045665,21.905606341145234,11.594588397831304,10.31101794331393,2.0794415416798357,0.0
ISV,2014,1,1.0,1,0,0,0,0,0.0,0.0,Winter,0,Virgin Islands (U.S.),3565000000.0,107882.0,33045.36437959993,21.994429890812672,11.588793316199357,10.405636574613313,0.0,0.0
ITA,1960,28,0.2413793103448276,6,1,0,0,1,1.0,0.03571428571428571,Winter,0,,,,,,,,3.332204510175204,0.6931471805599453
